1.0 + 0.0im
1.0 + 0.0im
0.9999999999999997 + 0.0im
0.9999999999999999 + 0.0im
0.9999999999999984 + 0.0im
0.9999999999999977 + 0.0im
0.9999999999999968 + 0.0im
0.9999999999999948 + 0.0im
0.9999999999999938 + 0.0im
0.9999999999999926 + 0.0im
0.9999999999999931 + 0.0im
0.9999999999999934 + 0.0im
0.9999999999999916 + 0.0im
0.9999999999999908 + 0.0im
0.9999999999999899 + 0.0im
0.9999999999999893 + 0.0im
0.9999999999999879 + 0.0im
0.9999999999999888 + 0.0im
0.9999999999999897 + 0.0im
0.9999999999999898 + 0.0im
0.9999999999999909 + 0.0im
0.9999999999999868 + 0.0im
0.9999999999999836 + 0.0im
0.9999999999999809 + 0.0im
0.9999999999999801 + 0.0im
0.9999999999999771 + 0.0im
0.9999999999999741 + 0.0im
0.9999999999999729 + 0.0im
0.9999999999999694 + 0.0im
0.9999999999999661 + 0.0im
0.9999999999999623 + 0.0im
0.999999999999958 + 0.0im
0.9999999999999545 + 0.0im
0.9999999999999543 + 0.0im
0.999999999999953 + 0.0im
0.9999999999999518 + 0.0im
0.9999999999999509 + 0.0im
0.9999999999999505 + 0.0im
0.999999999999947 + 0.0im
0.999999999999945 + 0.0im
0.9999999999999456 + 0.0im
0.9999999999999452 + 0.0im
0.9999999999999453 + 0.0im
0.9999999999999452 + 0.0im
0.9999999999999436 + 0.0im
0.9999999999999447 + 0.0im
0.9999999999999443 + 0.0im
0.9999999999999436 + 0.0im
0.9999999999999419 + 0.0im
0.99999999999994 + 0.0im
0.9999999999999384 + 0.0im
0.9999999999999388 + 0.0im
0.9999999999999357 + 0.0im
0.9999999999999328 + 0.0im
0.9999999999999329 + 0.0im
0.9999999999999312 + 0.0im
0.9999999999999283 + 0.0im
0.9999999999999271 + 0.0im
0.9999999999999252 + 0.0im
0.9999999999999197 + 0.0im
0.9999999999999185 + 0.0im
0.9999999999999177 + 0.0im
0.9999999999999124 + 0.0im
0.999999999999905 + 0.0im
0.9999999999999007 + 0.0im
0.9999999999998967 + 0.0im
0.999999999999895 + 0.0im
0.9999999999998956 + 0.0im
0.9999999999998965 + 0.0im
0.9999999999998943 + 0.0im
0.9999999999998922 + 0.0im
0.9999999999998888 + 0.0im
0.9999999999998874 + 0.0im
0.9999999999998859 + 0.0im
0.9999999999998829 + 0.0im
0.9999999999998832 + 0.0im
0.9999999999998828 + 0.0im
0.9999999999998823 + 0.0im
0.999999999999879 + 0.0im
0.999999999999875 + 0.0im
0.9999999999998724 + 0.0im
0.9999999999998708 + 0.0im
0.9999999999998699 + 0.0im
0.9999999999998672 + 0.0im
0.9999999999998607 + 0.0im
0.9999999999998572 + 0.0im
0.9999999999998532 + 0.0im
0.999999999999847 + 0.0im
0.9999999999998429 + 0.0im
0.99999999999984 + 0.0im
0.9999999999998382 + 0.0im
0.9999999999998362 + 0.0im
0.9999999999998335 + 0.0im
0.9999999999998304 + 0.0im
0.9999999999998314 + 0.0im
0.9999999999998286 + 0.0im
0.9999999999998239 + 0.0im
0.9999999999998187 + 0.0im
0.9999999999998158 + 0.0im
0.9999999999998145 + 0.0im
0.9999999999998122 + 0.0im
0.9999999999998096 + 0.0im
0.9999999999998046 + 0.0im
0.9999999999998015 + 0.0im
0.9999999999997959 + 0.0im
0.9999999999997912 + 0.0im
0.9999999999997895 + 0.0im
0.9999999999997852 + 0.0im
0.9999999999997832 + 0.0im
0.9999999999997783 + 0.0im
0.9999999999997728 + 0.0im
0.9999999999997708 + 0.0im
0.999999999999764 + 0.0im
0.9999999999997573 + 0.0im
0.9999999999997531 + 0.0im
0.9999999999997511 + 0.0im
0.9999999999997466 + 0.0im
0.9999999999997384 + 0.0im
0.9999999999997355 + 0.0im
0.9999999999997358 + 0.0im
0.9999999999997342 + 0.0im
0.9999999999997331 + 0.0im
0.9999999999997287 + 0.0im
0.9999999999997263 + 0.0im
0.9999999999997224 + 0.0im
0.9999999999997149 + 0.0im
0.9999999999997091 + 0.0im
0.9999999999997038 + 0.0im
0.9999999999997025 + 0.0im
0.9999999999997006 + 0.0im
0.9999999999996969 + 0.0im
0.9999999999996977 + 0.0im
0.9999999999996951 + 0.0im
0.9999999999996942 + 0.0im
0.9999999999996885 + 0.0im
0.9999999999996825 + 0.0im
0.9999999999996825 + 0.0im
0.9999999999996785 + 0.0im
0.9999999999996735 + 0.0im
0.9999999999996657 + 0.0im
0.9999999999996585 + 0.0im
0.9999999999996523 + 0.0im
0.9999999999996442 + 0.0im
0.9999999999996387 + 0.0im
0.9999999999996344 + 0.0im
0.9999999999996296 + 0.0im
0.9999999999996255 + 0.0im
0.9999999999996197 + 0.0im
0.9999999999996149 + 0.0im
0.999999999999611 + 0.0im
0.9999999999996061 + 0.0im
0.9999999999996017 + 0.0im
0.9999999999995944 + 0.0im
0.9999999999995897 + 0.0im
0.9999999999995877 + 0.0im
0.9999999999995877 + 0.0im
0.9999999999995814 + 0.0im
0.9999999999995742 + 0.0im
0.9999999999995666 + 0.0im
0.9999999999995599 + 0.0im
0.9999999999995537 + 0.0im
0.9999999999995459 + 0.0im
0.999999999999542 + 0.0im
0.9999999999995419 + 0.0im
0.9999999999995351 + 0.0im
0.9999999999995303 + 0.0im
0.999999999999527 + 0.0im
0.9999999999995219 + 0.0im
0.999999999999519 + 0.0im
0.9999999999995135 + 0.0im
0.9999999999995074 + 0.0im
0.9999999999995005 + 0.0im
0.9999999999994977 + 0.0im
0.999999999999491 + 0.0im
0.9999999999994849 + 0.0im
0.9999999999994815 + 0.0im
0.9999999999994829 + 0.0im
0.9999999999994758 + 0.0im
0.9999999999994768 + 0.0im
0.9999999999994726 + 0.0im
0.999999999999467 + 0.0im
0.999999999999462 + 0.0im
0.9999999999994573 + 0.0im
0.9999999999994489 + 0.0im
0.9999999999994407 + 0.0im
0.9999999999994313 + 0.0im
0.9999999999994238 + 0.0im
0.9999999999994219 + 0.0im
0.9999999999994152 + 0.0im
0.9999999999994135 + 0.0im
0.9999999999994081 + 0.0im
0.9999999999994037 + 0.0im
0.9999999999994054 + 0.0im
0.9999999999994044 + 0.0im
0.9999999999993974 + 0.0im
0.9999999999993996 + 0.0im
0.9999999999993894 + 0.0im
0.9999999999993797 + 0.0im
0.9999999999993749 + 0.0im
0.9999999999993654 + 0.0im
0.9999999999993587 + 0.0im
0.9999999999993529 + 0.0im
0.9999999999993449 + 0.0im
0.9999999999993388 + 0.0im
0.9999999999993286 + 0.0im
0.9999999999993275 + 0.0im
0.999999999999315 + 0.0im
